molecule_chembl_id,canonical_smiles,pIC50
CHEMBL176982,CCc1cc(CCCc2nc3ccccc3o2)c(O)nc1C,4.795880017344075
CHEMBL85051,CCc1cc(NCc2ccncc2OC)c(O)nc1C,3.958607314841775
CHEMBL280527,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,5.958607314841775
CHEMBL320282,Oc1ncccc1C(C#CC1CC1)(OCc1ccccc1)C(F)(F)F,7.927382523454764
CHEMBL104658,CCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F,6.978810700930062
CHEMBL173529,CCc1cc(CCc2ccc3ccccc3n2)c(O)nc1C,5.610833915635467
CHEMBL176443,CCc1cc(CCc2nc3cccc(C)c3o2)c(O)nc1C,7.3979400086720375
CHEMBL176587,CCc1cc(/C=C\c2nc3ccccc3o2)c(O)nc1C,5.522878745280337
CHEMBL85829,CCc1cc(NCc2ccccc2Cl)c(O)nc1C,5.838631997765025
CHEMBL85745,CCc1cc(NCc2ccc(OC)cc2)c(O)nc1C,5.1249387366083
CHEMBL82856,CCc1cc(CCc2cc(CC)c(C)nc2OC)c(O)nc1C,7.187086643357144
CHEMBL268871,CCc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.721246399047171
CHEMBL58581,Fc1cccc(F)c1Cn1c(-c2c(F)cccc2F)nc2ccccc21,3.958607314841775
CHEMBL322004,Oc1ncccc1C(/C=C/c1ccccc1)(OCc1ccccc1)C(F)(F)F,7.357634419155026
CHEMBL106997,Oc1ncccc1C(C#CC1CC1)(OCc1cccnc1)C(F)(F)F,7.592439150513638
CHEMBL104738,CCc1cc(C(C#CC2CC2)(OCc2c(F)cccc2Cl)C(F)(F)F)c(O)nc1C,5.2151688218755305
CHEMBL82439,CCc1cc(CCN2C(=O)c3ccccc3C2=O)c(O)nc1C,5.431798275933005
CHEMBL368116,CCc1cc(CCc2nc3c(F)cccc3o2)c(S)nc1C,7.886056647693163
CHEMBL175037,CCc1cc(/C=C/c2nc3ccccc3o2)c(O)nc1C,5.229147988357856
CHEMBL85476,CCc1cc(NCc2ccccc2O)c(O)nc1C,5.337242168318426
CHEMBL315290,CCc1cc(NCc2nc(CC)c(C)cc2OC)c(O)nc1C,7.154901959985743
CHEMBL86064,CCc1cc(NCc2ccccc2)c(O)nc1C,5.275724130399211
CHEMBL177016,CCc1cc(CCc2nc3c(C)cccc3o2)c(O)nc1C,7.481486060122112
CHEMBL176631,CCc1cc(OCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C,7.055517327849832
CHEMBL106659,CCc1cc(C(C#CC2CC2)(OCC#N)C(F)(F)F)c(O)nc1C,5.73471037413917
CHEMBL439655,CCc1cc(CCc2ccccn2)c(O)nc1C,3.585026652029182
CHEMBL177074,CCc1cc(CCc2cc3cnccc3o2)c(O)nc1C,4.8696662315049934
CHEMBL176362,CCc1cc(CCc2nc3c(F)cccc3o2)c(O)nc1C,7.823908740944319
CHEMBL175162,CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(S)nc1C,7.823908740944319
CHEMBL85975,CCc1cc(NCc2cccnc2)c(O)nc1C,3.5228787452803374
CHEMBL367850,CCC1=C(C)NC(N)C(CCc2nc3ccccc3o2)=C1,4.0
CHEMBL85830,CCc1cc(NCc2ccccc2C)c(O)nc1C,5.657577319177793
CHEMBL83356,CCc1ccccc1CNc1cc(CC)c(C)nc1O,5.161150909262744
